product_name,description,category,subcategory,price_value,price_raw,currency,source,seller,location,url,ratings,reviews,source_file,renewable_type,product_type,document_text,summary,doc_id
BOSCA Solar Charge Controller MPPT 12v 24v 36v 48v AUTO 60A 80A 100A MPK6048 MPK8048 Air cooling Temp. compensation,,solar,charge_controller,6590.0,"₱6,590.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4042734843.html,,,lazada_products_MPPT_charge_controller.csv,solar,controller,BOSCA Solar Charge Controller MPPT 12v 24v 36v 48v AUTO 60A 80A 100A MPK6048 MPK8048 Air cooling Temp. compensation. Category: solar/charge_controller. Renewable: solar. Type: controller. Price: PHP 6590.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4042734843.html.,BOSCA Solar Charge Controller MPPT 12v 24v 36v 48v AUTO 60A 80A 100A MPK6048 MPK8048 Air cooling Temp.,prod_004418
"Aoyang 20A-60A MPPT DC-DC Solar Controller, 12V-72V Battery System, Can Operate Without Battery",,solar,charge_controller,6500.0,"₱6,500.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5324824920.html,,,lazada_products_MPPT_charge_controller.csv,solar,battery,"Aoyang 20A-60A MPPT DC-DC Solar Controller, 12V-72V Battery System, Can Operate Without Battery. Category: solar/charge_controller. Renewable: solar. Type: battery. Price: PHP 6500.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5324824920.html.","Aoyang 20A-60A MPPT DC-DC Solar Controller, 12V-72V Battery System, Can Operate Without Battery.",prod_004419
AYANG 100% Mppt Solar Charge Controller 12v-24v Auto 100vdc lcd fan No Backlight Support most Battery (can Optional WiFi),,solar,charge_controller,2270.0,"₱2,270.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4526891994.html,,,lazada_products_MPPT_charge_controller.csv,solar,battery,AYANG 100% Mppt Solar Charge Controller 12v-24v Auto 100vdc lcd fan No Backlight Support most Battery (can Optional WiFi). Category: solar/charge_controller. Renewable: solar. Type: battery. Price: PHP 2270.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4526891994.html.,AYANG 100% Mppt Solar Charge Controller 12v-24v Auto 100vdc lcd fan No Backlight Support most Battery (can Optional WiFi).,prod_004420
MPPT Solar Charge Controller 100A 30A Solar Panel Regulator Power Dual USB LCD Display 12V24V Cell Panel Regulator 12V Solar Regulator Battery Charger LCD Display Dual USB 5V Output,,solar,panel,484.0,₱484.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4118687091.html,,,lazada_products_MPPT_charge_controller.csv,solar,panel,MPPT Solar Charge Controller 100A 30A Solar Panel Regulator Power Dual USB LCD Display 12V24V Cell Panel Regulator 12V Solar Regulator Battery Charger LCD Display Dual USB 5V Output. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 484.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4118687091.html.,MPPT Solar Charge Controller 100A 30A Solar Panel Regulator Power Dual USB LCD Display 12V24V Cell Panel Regulator 12V Solar Regulator Battery Charger LCD Display Dual USB 5V Output.,prod_004421
CHUANGCHAO MPPT Solar Ccontroller 12V/24V/36V/48V AUTO 30A 60A 80A 100A Solar Charge Controller compatible with le acid/colloid,,solar,charge_controller,669.0,₱669.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4891291685.html,,,lazada_products_MPPT_charge_controller.csv,solar,controller,CHUANGCHAO MPPT Solar Ccontroller 12V/24V/36V/48V AUTO 30A 60A 80A 100A Solar Charge Controller compatible with le acid/colloid. Category: solar/charge_controller. Renewable: solar. Type: controller. Price: PHP 669.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4891291685.html.,CHUANGCHAO MPPT Solar Ccontroller 12V/24V/36V/48V AUTO 30A 60A 80A 100A Solar Charge Controller compatible with le acid/colloid.,prod_004422
MPPT Solar Charge Controller 30A/100A 12V 24V 36V48V LCD Display Battery Intelligent Regulator For Lithium Battery,,solar,charge_controller,339.0,₱339.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5361969254.html,,,lazada_products_MPPT_charge_controller.csv,solar,battery,MPPT Solar Charge Controller 30A/100A 12V 24V 36V48V LCD Display Battery Intelligent Regulator For Lithium Battery. Category: solar/charge_controller. Renewable: solar. Type: battery. Price: PHP 339.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5361969254.html.,MPPT Solar Charge Controller 30A/100A 12V 24V 36V48V LCD Display Battery Intelligent Regulator For Lithium Battery.,prod_004423
"New 12V 24V 30/40/50/60/100A MPPT Solar Charge Controller Solar Panels Battery Charge Controller High Efficiency with LCD Display,Overheating Protection,Overcurrent Protection",,solar,panel,438.21,₱438.21,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5230835810.html,,,lazada_products_MPPT_charge_controller.csv,solar,panel,"New 12V 24V 30/40/50/60/100A MPPT Solar Charge Controller Solar Panels Battery Charge Controller High Efficiency with LCD Display,Overheating Protection,Overcurrent Protection. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 438.21. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5230835810.html.","New 12V 24V 30/40/50/60/100A MPPT Solar Charge Controller Solar Panels Battery Charge Controller High Efficiency with LCD Display,Overheating Protection,Overcurrent Protection.",prod_004424
"MPPT 40A/60A/100A 12V/24V Auto Focus Tracking Solar Panel Charge Controller Regulator with Dual USB Port,LCD Display",,solar,panel,321.0,₱321.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5408732320.html,,,lazada_products_MPPT_charge_controller.csv,solar,panel,"MPPT 40A/60A/100A 12V/24V Auto Focus Tracking Solar Panel Charge Controller Regulator with Dual USB Port,LCD Display. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 321.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5408732320.html.","MPPT 40A/60A/100A 12V/24V Auto Focus Tracking Solar Panel Charge Controller Regulator with Dual USB Port,LCD Display.",prod_004425
60A MPPT Solar Charge Controller 12V 24V Auto Waterproof with LCD Display USB Ports for Solar Panel System,,solar,panel,349.0,₱349.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5262813140.html,,,lazada_products_MPPT_charge_controller.csv,solar,panel,60A MPPT Solar Charge Controller 12V 24V Auto Waterproof with LCD Display USB Ports for Solar Panel System. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 349.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5262813140.html.,60A MPPT Solar Charge Controller 12V 24V Auto Waterproof with LCD Display USB Ports for Solar Panel System.,prod_004426
MPPT Solar Charge Controller 30A Dual USB 5V LCD Display Auto Solar Cell Panel Charger Regulator,,solar,panel,199.0,₱199.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15435365359.html,,,lazada_products_MPPT_charge_controller.csv,solar,panel,MPPT Solar Charge Controller 30A Dual USB 5V LCD Display Auto Solar Cell Panel Charger Regulator. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 199.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15435365359.html.,MPPT Solar Charge Controller 30A Dual USB 5V LCD Display Auto Solar Cell Panel Charger Regulator.,prod_004427
BOSCA MPPT 12V/24V/36V/48V AUTO Solar Charge Controller 30A/40A/60A/80A/100A MPK Series COD,,solar,charge_controller,5790.0,"₱5,790.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i3470742421.html,,,lazada_products_MPPT_charge_controller.csv,solar,controller,BOSCA MPPT 12V/24V/36V/48V AUTO Solar Charge Controller 30A/40A/60A/80A/100A MPK Series COD. Category: solar/charge_controller. Renewable: solar. Type: controller. Price: PHP 5790.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i3470742421.html.,BOSCA MPPT 12V/24V/36V/48V AUTO Solar Charge Controller 30A/40A/60A/80A/100A MPK Series COD.,prod_004428
PowMr 60A MPPT Solar Charge Controller 160V PV Input | 12V/24V/36V/48V Auto | LCD Backlight | Lithium & Le Acid Battery Solar Regulator,,solar,charge_controller,6540.0,"₱6,540.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15425308750.html,,,lazada_products_MPPT_charge_controller.csv,solar,battery,PowMr 60A MPPT Solar Charge Controller 160V PV Input | 12V/24V/36V/48V Auto | LCD Backlight | Lithium & Le Acid Battery Solar Regulator. Category: solar/charge_controller. Renewable: solar. Type: battery. Price: PHP 6540.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15425308750.html.,PowMr 60A MPPT Solar Charge Controller 160V PV Input | 12V/24V/36V/48V Auto | LCD Backlight | Lithium & Le Acid Battery Solar Regulator.,prod_004429
12/24/48v 2800w Mppt Hybrid Wind Solar Charge Controller Boost Regulator Max Support 1600w Wind Turbine,,solar,charge_controller,7599.0,"₱7,599.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i3848416563.html,,,lazada_products_MPPT_charge_controller.csv,solar,controller,12/24/48v 2800w Mppt Hybrid Wind Solar Charge Controller Boost Regulator Max Support 1600w Wind Turbine. Category: solar/charge_controller. Renewable: solar. Type: controller. Price: PHP 7599.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i3848416563.html.,12/24/48v 2800w Mppt Hybrid Wind Solar Charge Controller Boost Regulator Max Support 1600w Wind Turbine.,prod_004430
MPPT Wind Generator Controller MPPT Wind Turbine Charge Controller 100W‑600W with LED Indicator for Lighting,,solar,charge_controller,1390.0,"₱1,390.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5049696036.html,,,lazada_products_MPPT_charge_controller.csv,solar,controller,MPPT Wind Generator Controller MPPT Wind Turbine Charge Controller 100W‑600W with LED Indicator for Lighting. Category: solar/charge_controller. Renewable: solar. Type: controller. Price: PHP 1390.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5049696036.html.,MPPT Wind Generator Controller MPPT Wind Turbine Charge Controller 100W‑600W with LED Indicator for Lighting.,prod_004431
Newly 300W 400W 600W MPPT Boost Solar Charge Controller For 24V 36V 48V 60V 72V Battery System Solar Panel 12-50V input voltage,,solar,panel,1892.73,"₱1,892.73",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15422853801.html,,,lazada_products_MPPT_charge_controller.csv,solar,panel,Newly 300W 400W 600W MPPT Boost Solar Charge Controller For 24V 36V 48V 60V 72V Battery System Solar Panel 12-50V input voltage. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 1892.73. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15422853801.html.,Newly 300W 400W 600W MPPT Boost Solar Charge Controller For 24V 36V 48V 60V 72V Battery System Solar Panel 12-50V input voltage.,prod_004432
PowMr MPPT Solar Charger Controller 20A 30A 40A 12V/24V Solar Panel Regulator LCD Display Various Lo Control Modes Support Lifepo4 Battery,,solar,panel,1505.0,"₱1,505.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4131033230.html,,,lazada_products_MPPT_charge_controller.csv,solar,panel,PowMr MPPT Solar Charger Controller 20A 30A 40A 12V/24V Solar Panel Regulator LCD Display Various Lo Control Modes Support Lifepo4 Battery. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 1505.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4131033230.html.,PowMr MPPT Solar Charger Controller 20A 30A 40A 12V/24V Solar Panel Regulator LCD Display Various Lo Control Modes Support Lifepo4 Battery.,prod_004433
(COD) 2025 NEW Mppt Solar Charge Controller 40a Power Dual USB Lcd Display,,solar,charge_controller,649.0,₱649.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5280960885.html,,,lazada_products_MPPT_charge_controller.csv,solar,controller,(COD) 2025 NEW Mppt Solar Charge Controller 40a Power Dual USB Lcd Display. Category: solar/charge_controller. Renewable: solar. Type: controller. Price: PHP 649.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5280960885.html.,(COD) 2025 NEW Mppt Solar Charge Controller 40a Power Dual USB Lcd Display.,prod_004434
BOSCA Solar Charge Controller MPPT,,solar,charge_controller,3600.0,"₱3,600.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15433699947.html,,,lazada_products_MPPT_charge_controller.csv,solar,controller,BOSCA Solar Charge Controller MPPT. Category: solar/charge_controller. Renewable: solar. Type: controller. Price: PHP 3600.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15433699947.html.,BOSCA Solar Charge Controller MPPT.,prod_004435
Protable Solar Charge Controller MPPT 30A 50A 80A 100A LCD Display 12V 24V AUTO Dual USB Solar Charge And Discharge Controller,,solar,charge_controller,539.66,₱539.66,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15389114136.html,,,lazada_products_MPPT_charge_controller.csv,solar,controller,Protable Solar Charge Controller MPPT 30A 50A 80A 100A LCD Display 12V 24V AUTO Dual USB Solar Charge And Discharge Controller. Category: solar/charge_controller. Renewable: solar. Type: controller. Price: PHP 539.66. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15389114136.html.,Protable Solar Charge Controller MPPT 30A 50A 80A 100A LCD Display 12V 24V AUTO Dual USB Solar Charge And Discharge Controller.,prod_004436
MPPT Solar Charge Controller Multiple Protection Solar Solar QC3.0 Controller with LCD Screen,,solar,charge_controller,286.0,₱286.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5221433745.html,,,lazada_products_MPPT_charge_controller.csv,solar,controller,MPPT Solar Charge Controller Multiple Protection Solar Solar QC3.0 Controller with LCD Screen. Category: solar/charge_controller. Renewable: solar. Type: controller. Price: PHP 286.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5221433745.html.,MPPT Solar Charge Controller Multiple Protection Solar Solar QC3.,prod_004437
YHTU 30A/60A/120A 12V/24V/48V/96V/192V automatic recognition battery voltage MPPT solar charging controller maximum voltage 480V,,solar,charge_controller,6017.9,"₱6,017.90",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15433728346.html,,,lazada_products_MPPT_charge_controller.csv,solar,battery,YHTU 30A/60A/120A 12V/24V/48V/96V/192V automatic recognition battery voltage MPPT solar charging controller maximum voltage 480V. Category: solar/charge_controller. Renewable: solar. Type: battery. Price: PHP 6017.9. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15433728346.html.,YHTU 30A/60A/120A 12V/24V/48V/96V/192V automatic recognition battery voltage MPPT solar charging controller maximum voltage 480V.,prod_004438
PowMr 35A MPPT Solar Charger Controller 12V 24V With Blacklight LCD Regulator Max PV Input 80VDC Support Lifepo4 Battery Efficient charging,,solar,charge_controller,2200.0,"₱2,200.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4658398856.html,,,lazada_products_MPPT_charge_controller.csv,solar,battery,PowMr 35A MPPT Solar Charger Controller 12V 24V With Blacklight LCD Regulator Max PV Input 80VDC Support Lifepo4 Battery Efficient charging. Category: solar/charge_controller. Renewable: solar. Type: battery. Price: PHP 2200.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4658398856.html.,PowMr 35A MPPT Solar Charger Controller 12V 24V With Blacklight LCD Regulator Max PV Input 80VDC Support Lifepo4 Battery Efficient charging.,prod_004439
MPPT Solar Charge Controller 30A 40A 50A 60A 100A 12V 24V Auto Dual USB Lo Discharger Solar Panel Regulator LCD Display,,solar,panel,881.96,₱881.96,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4825993254.html,,,lazada_products_MPPT_charge_controller.csv,solar,panel,MPPT Solar Charge Controller 30A 40A 50A 60A 100A 12V 24V Auto Dual USB Lo Discharger Solar Panel Regulator LCD Display. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 881.96. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4825993254.html.,MPPT Solar Charge Controller 30A 40A 50A 60A 100A 12V 24V Auto Dual USB Lo Discharger Solar Panel Regulator LCD Display.,prod_004440
New MPPT 100A Solar Charge Controller 12V 24V 36V 48V Solar Panel Le Acid/Lithium Battery Regulator Dual USB Quick Charger,,solar,panel,1736.44,"₱1,736.44",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15502341795.html,,,lazada_products_MPPT_charge_controller.csv,solar,panel,New MPPT 100A Solar Charge Controller 12V 24V 36V 48V Solar Panel Le Acid/Lithium Battery Regulator Dual USB Quick Charger. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 1736.44. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15502341795.html.,New MPPT 100A Solar Charge Controller 12V 24V 36V 48V Solar Panel Le Acid/Lithium Battery Regulator Dual USB Quick Charger.,prod_004441
MPPT 100A 80A 60A Solar Charge Controller 12V 24V 36V 48V Solar Panel Le Acid/Lithium Battery Regulator Dual USB【COD】,,solar,panel,196.0,₱196.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15489704900.html,,,lazada_products_MPPT_charge_controller.csv,solar,panel,MPPT 100A 80A 60A Solar Charge Controller 12V 24V 36V 48V Solar Panel Le Acid/Lithium Battery Regulator Dual USB【COD】. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 196.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15489704900.html.,MPPT 100A 80A 60A Solar Charge Controller 12V 24V 36V 48V Solar Panel Le Acid/Lithium Battery Regulator Dual USB【COD】.,prod_004442
